case,datetime,electricity [kWh]
Synthetic,2014-10-27T11:00:00Z,18.77
Synthetic,2014-10-27T12:00:00Z,18.77
Synthetic,2014-10-27T13:00:00Z,19.54
Synthetic,2014-10-27T14:00:00Z,19.5
Synthetic,2014-10-27T15:00:00Z,18.77
Synthetic,2014-10-27T16:00:00Z,18.77
Synthetic,2014-10-27T17:00:00Z,18.77
Synthetic,2014-10-27T18:00:00Z,33.58
Synthetic,2014-10-27T19:00:00Z,33.58
Synthetic,2014-10-27T20:00:00Z,33.58
Synthetic,2014-10-27T21:00:00Z,33.58
Synthetic,2014-10-27T22:00:00Z,33.58
Synthetic,2014-10-27T23:00:00Z,33.58
Synthetic,2014-10-28T00:00:00Z,33.58
Synthetic,2014-10-28T01:00:00Z,38.94
Synthetic,2014-10-28T02:00:00Z,38.94
Synthetic,2014-10-28T03:00:00Z,38.94
Synthetic,2014-10-28T04:00:00Z,38.94
Synthetic,2014-10-28T05:00:00Z,41.62
Synthetic,2014-10-28T06:00:00Z,160.26
Synthetic,2014-10-28T07:00:00Z,140.53
Synthetic,2014-10-28T08:00:00Z,160.05
Synthetic,2014-10-28T09:00:00Z,135.01
Synthetic,2014-10-28T10:00:00Z,127.17
Synthetic,2014-10-28T11:00:00Z,126.72
Synthetic,2014-10-28T12:00:00Z,131.01
Synthetic,2014-10-28T13:00:00Z,129.93
Synthetic,2014-10-28T14:00:00Z,123.44
Synthetic,2014-10-28T15:00:00Z,121.21
Synthetic,2014-10-28T16:00:00Z,122.63
Synthetic,2014-10-28T17:00:00Z,108.99
Synthetic,2014-10-28T18:00:00Z,92.78
Synthetic,2014-10-28T19:00:00Z,96.68
Synthetic,2014-10-28T20:00:00Z,88.3
Synthetic,2014-10-28T21:00:00Z,92.35
Synthetic,2014-10-28T22:00:00Z,41.62
Synthetic,2014-10-28T23:00:00Z,38.94
Synthetic,2014-10-29T00:00:00Z,38.94
Synthetic,2014-10-29T01:00:00Z,38.94
Synthetic,2014-10-29T02:00:00Z,38.94
Synthetic,2014-10-29T03:00:00Z,38.94
Synthetic,2014-10-29T04:00:00Z,38.94
Synthetic,2014-10-29T05:00:00Z,41.62
Synthetic,2014-10-29T06:00:00Z,127.95
Synthetic,2014-10-29T07:00:00Z,120.78
Synthetic,2014-10-29T08:00:00Z,146.75
Synthetic,2014-10-29T09:00:00Z,126.86
Synthetic,2014-10-29T10:00:00Z,120.83
Synthetic,2014-10-29T11:00:00Z,121.55
Synthetic,2014-10-29T12:00:00Z,122.74
Synthetic,2014-10-29T13:00:00Z,124.59
Synthetic,2014-10-29T14:00:00Z,119.45
Synthetic,2014-10-29T15:00:00Z,118.49
Synthetic,2014-10-29T16:00:00Z,120.06
Synthetic,2014-10-29T17:00:00Z,109.56
Synthetic,2014-10-29T18:00:00Z,92.47
Synthetic,2014-10-29T19:00:00Z,95.01
Synthetic,2014-10-29T20:00:00Z,84.88
Synthetic,2014-10-29T21:00:00Z,86.54
Synthetic,2014-10-29T22:00:00Z,41.62
Synthetic,2014-10-29T23:00:00Z,38.94
Synthetic,2014-10-30T00:00:00Z,38.94
Synthetic,2014-10-30T01:00:00Z,38.94
Synthetic,2014-10-30T02:00:00Z,38.94
Synthetic,2014-10-30T03:00:00Z,38.94
Synthetic,2014-10-30T04:00:00Z,38.94
Synthetic,2014-10-30T05:00:00Z,41.62
Synthetic,2014-10-30T06:00:00Z,112.83
Synthetic,2014-10-30T07:00:00Z,112.26
Synthetic,2014-10-30T08:00:00Z,142.49
Synthetic,2014-10-30T09:00:00Z,125.03
Synthetic,2014-10-30T10:00:00Z,120.29
Synthetic,2014-10-30T11:00:00Z,120.93
Synthetic,2014-10-30T12:00:00Z,121.86
Synthetic,2014-10-30T13:00:00Z,123.69
Synthetic,2014-10-30T14:00:00Z,117.15
Synthetic,2014-10-30T15:00:00Z,115.07
Synthetic,2014-10-30T16:00:00Z,118.24
Synthetic,2014-10-30T17:00:00Z,111.23
Synthetic,2014-10-30T18:00:00Z,89.74
Synthetic,2014-10-30T19:00:00Z,90.05
Synthetic,2014-10-30T20:00:00Z,78.81
Synthetic,2014-10-30T21:00:00Z,80.12
Synthetic,2014-10-30T22:00:00Z,41.62
Synthetic,2014-10-30T23:00:00Z,38.94
Synthetic,2014-10-31T00:00:00Z,38.94
Synthetic,2014-10-31T01:00:00Z,38.94
Synthetic,2014-10-31T02:00:00Z,38.94
Synthetic,2014-10-31T03:00:00Z,38.94
Synthetic,2014-10-31T04:00:00Z,38.94
Synthetic,2014-10-31T05:00:00Z,41.62
Synthetic,2014-10-31T06:00:00Z,92.73
Synthetic,2014-10-31T07:00:00Z,97.86
Synthetic,2014-10-31T08:00:00Z,133.06
Synthetic,2014-10-31T09:00:00Z,121.33
Synthetic,2014-10-31T10:00:00Z,123
Synthetic,2014-10-31T11:00:00Z,127.64
Synthetic,2014-10-31T12:00:00Z,134.47
Synthetic,2014-10-31T13:00:00Z,139.47
Synthetic,2014-10-31T14:00:00Z,135.95
Synthetic,2014-10-31T15:00:00Z,136.02
Synthetic,2014-10-31T16:00:00Z,137.05
Synthetic,2014-10-31T17:00:00Z,126.45
Synthetic,2014-10-31T18:00:00Z,101.78
Synthetic,2014-10-31T19:00:00Z,100.75
Synthetic,2014-10-31T20:00:00Z,87.25
Synthetic,2014-10-31T21:00:00Z,86.45
Synthetic,2014-10-31T22:00:00Z,41.62
Synthetic,2014-10-31T23:00:00Z,38.94
Synthetic,2014-11-01T00:00:00Z,38.94
Synthetic,2014-11-01T01:00:00Z,38.94
Synthetic,2014-11-01T02:00:00Z,38.94
Synthetic,2014-11-01T03:00:00Z,38.94
Synthetic,2014-11-01T04:00:00Z,38.94
Synthetic,2014-11-01T05:00:00Z,41.62
Synthetic,2014-11-01T06:00:00Z,84.44
Synthetic,2014-11-01T07:00:00Z,98.4
Synthetic,2014-11-01T08:00:00Z,148.85
Synthetic,2014-11-01T09:00:00Z,131.03
Synthetic,2014-11-01T10:00:00Z,125.2
Synthetic,2014-11-01T11:00:00Z,129.39
Synthetic,2014-11-01T12:00:00Z,132.49
Synthetic,2014-11-01T13:00:00Z,138.3
Synthetic,2014-11-01T14:00:00Z,135.36
Synthetic,2014-11-01T15:00:00Z,133.03
Synthetic,2014-11-01T16:00:00Z,134.62
Synthetic,2014-11-01T17:00:00Z,123.6
Synthetic,2014-11-01T18:00:00Z,94.81
Synthetic,2014-11-01T19:00:00Z,90.75
Synthetic,2014-11-01T20:00:00Z,73.09
Synthetic,2014-11-01T21:00:00Z,72.29
Synthetic,2014-11-01T22:00:00Z,41.62
Synthetic,2014-11-01T23:00:00Z,38.94
Synthetic,2014-11-02T00:00:00Z,38.94
Synthetic,2014-11-02T01:00:00Z,33.58
Synthetic,2014-11-02T02:00:00Z,33.58
Synthetic,2014-11-02T03:00:00Z,33.58
Synthetic,2014-11-02T04:00:00Z,33.58
Synthetic,2014-11-02T05:00:00Z,33.58
Synthetic,2014-11-02T06:00:00Z,76.9
Synthetic,2014-11-02T07:00:00Z,73.02
Synthetic,2014-11-02T08:00:00Z,76.88
Synthetic,2014-11-02T09:00:00Z,76.49
Synthetic,2014-11-02T10:00:00Z,79.81
Synthetic,2014-11-02T11:00:00Z,83.35
Synthetic,2014-11-02T12:00:00Z,82.48
Synthetic,2014-11-02T13:00:00Z,79.82
Synthetic,2014-11-02T14:00:00Z,50.69
Synthetic,2014-11-02T15:00:00Z,48.84
Synthetic,2014-11-02T16:00:00Z,48.33
Synthetic,2014-11-02T17:00:00Z,43.86
Synthetic,2014-11-02T18:00:00Z,33.58
Synthetic,2014-11-02T19:00:00Z,33.58
Synthetic,2014-11-02T20:00:00Z,33.58
Synthetic,2014-11-02T21:00:00Z,33.58
Synthetic,2014-11-02T22:00:00Z,33.58
Synthetic,2014-11-02T23:00:00Z,33.58
Synthetic,2014-11-03T00:00:00Z,33.58
Synthetic,2014-11-03T01:00:00Z,33.58
Synthetic,2014-11-03T02:00:00Z,33.58
Synthetic,2014-11-03T03:00:00Z,33.58
Synthetic,2014-11-03T04:00:00Z,33.58
Synthetic,2014-11-03T05:00:00Z,33.58
Synthetic,2014-11-03T06:00:00Z,33.58
Synthetic,2014-11-03T07:00:00Z,26.17
Synthetic,2014-11-03T08:00:00Z,18.77
Synthetic,2014-11-03T09:00:00Z,18.77
Synthetic,2014-11-03T10:00:00Z,18.77
Synthetic,2014-11-03T11:00:00Z,18.77
Synthetic,2014-11-03T12:00:00Z,18.77
Synthetic,2014-11-03T13:00:00Z,19.32
Synthetic,2014-11-03T14:00:00Z,18.77
Synthetic,2014-11-03T15:00:00Z,18.77
Synthetic,2014-11-03T16:00:00Z,18.77
Synthetic,2014-11-03T17:00:00Z,21.24
Synthetic,2014-11-03T18:00:00Z,33.58
Synthetic,2014-11-03T19:00:00Z,33.58
Synthetic,2014-11-03T20:00:00Z,33.58
Synthetic,2014-11-03T21:00:00Z,33.58
Synthetic,2014-11-03T22:00:00Z,33.58
Synthetic,2014-11-03T23:00:00Z,33.58
Synthetic,2014-11-04T00:00:00Z,33.58
Synthetic,2014-11-04T01:00:00Z,38.94
Synthetic,2014-11-04T02:00:00Z,38.94
Synthetic,2014-11-04T03:00:00Z,38.94
Synthetic,2014-11-04T04:00:00Z,38.94
Synthetic,2014-11-04T05:00:00Z,38.94
Synthetic,2014-11-04T06:00:00Z,42.92
Synthetic,2014-11-04T07:00:00Z,155.76
Synthetic,2014-11-04T08:00:00Z,125.7
Synthetic,2014-11-04T09:00:00Z,153.81
Synthetic,2014-11-04T10:00:00Z,137.27
Synthetic,2014-11-04T11:00:00Z,133.37
Synthetic,2014-11-04T12:00:00Z,131.39
Synthetic,2014-11-04T13:00:00Z,132.83
Synthetic,2014-11-04T14:00:00Z,126.02
Synthetic,2014-11-04T15:00:00Z,118.29
Synthetic,2014-11-04T16:00:00Z,118.11
Synthetic,2014-11-04T17:00:00Z,125.36
Synthetic,2014-11-04T18:00:00Z,135.77
Synthetic,2014-11-04T19:00:00Z,106.38
Synthetic,2014-11-04T20:00:00Z,108.41
Synthetic,2014-11-04T21:00:00Z,102.1
Synthetic,2014-11-04T22:00:00Z,105.79
Synthetic,2014-11-04T23:00:00Z,41.62
Synthetic,2014-11-05T00:00:00Z,38.94
Synthetic,2014-11-05T01:00:00Z,38.94
Synthetic,2014-11-05T02:00:00Z,38.94
Synthetic,2014-11-05T03:00:00Z,38.94
Synthetic,2014-11-05T04:00:00Z,38.94
Synthetic,2014-11-05T05:00:00Z,38.94
Synthetic,2014-11-05T06:00:00Z,41.62
Synthetic,2014-11-05T07:00:00Z,135.7
Synthetic,2014-11-05T08:00:00Z,114.57
Synthetic,2014-11-05T09:00:00Z,146.36
Synthetic,2014-11-05T10:00:00Z,130.15
Synthetic,2014-11-05T11:00:00Z,125.38
Synthetic,2014-11-05T12:00:00Z,124.01
Synthetic,2014-11-05T13:00:00Z,124.93
Synthetic,2014-11-05T14:00:00Z,122.37
Synthetic,2014-11-05T15:00:00Z,116.17
Synthetic,2014-11-05T16:00:00Z,115.64
Synthetic,2014-11-05T17:00:00Z,120.75
Synthetic,2014-11-05T18:00:00Z,128.01
Synthetic,2014-11-05T19:00:00Z,97.18
Synthetic,2014-11-05T20:00:00Z,96.13
Synthetic,2014-11-05T21:00:00Z,85.86
Synthetic,2014-11-05T22:00:00Z,88.97
Synthetic,2014-11-05T23:00:00Z,41.62
Synthetic,2014-11-06T00:00:00Z,38.94
Synthetic,2014-11-06T01:00:00Z,38.94
Synthetic,2014-11-06T02:00:00Z,38.94
Synthetic,2014-11-06T03:00:00Z,38.94
Synthetic,2014-11-06T04:00:00Z,38.94
Synthetic,2014-11-06T05:00:00Z,38.94
Synthetic,2014-11-06T06:00:00Z,41.62
Synthetic,2014-11-06T07:00:00Z,95.98
Synthetic,2014-11-06T08:00:00Z,89.24
Synthetic,2014-11-06T09:00:00Z,132.61
Synthetic,2014-11-06T10:00:00Z,121.48
Synthetic,2014-11-06T11:00:00Z,122.92
Synthetic,2014-11-06T12:00:00Z,127.31
Synthetic,2014-11-06T13:00:00Z,129.65
Synthetic,2014-11-06T14:00:00Z,130.76
Synthetic,2014-11-06T15:00:00Z,126.59
Synthetic,2014-11-06T16:00:00Z,123.59
Synthetic,2014-11-06T17:00:00Z,128.91
Synthetic,2014-11-06T18:00:00Z,126.67
Synthetic,2014-11-06T19:00:00Z,91.45
Synthetic,2014-11-06T20:00:00Z,91.35
Synthetic,2014-11-06T21:00:00Z,79.21
Synthetic,2014-11-06T22:00:00Z,80.34
Synthetic,2014-11-06T23:00:00Z,41.62
Synthetic,2014-11-07T00:00:00Z,38.94
Synthetic,2014-11-07T01:00:00Z,38.94
Synthetic,2014-11-07T02:00:00Z,38.94
Synthetic,2014-11-07T03:00:00Z,38.94
Synthetic,2014-11-07T04:00:00Z,38.94
Synthetic,2014-11-07T05:00:00Z,38.94
Synthetic,2014-11-07T06:00:00Z,41.62
Synthetic,2014-11-07T07:00:00Z,80.04
Synthetic,2014-11-07T08:00:00Z,84.41
Synthetic,2014-11-07T09:00:00Z,138.66
Synthetic,2014-11-07T10:00:00Z,125.62
Synthetic,2014-11-07T11:00:00Z,122.84
Synthetic,2014-11-07T12:00:00Z,125.44
Synthetic,2014-11-07T13:00:00Z,123.24
Synthetic,2014-11-07T14:00:00Z,119.7
Synthetic,2014-11-07T15:00:00Z,112.75
Synthetic,2014-11-07T16:00:00Z,112.84
Synthetic,2014-11-07T17:00:00Z,122.06
Synthetic,2014-11-07T18:00:00Z,125.88
Synthetic,2014-11-07T19:00:00Z,93.92
Synthetic,2014-11-07T20:00:00Z,94.49
Synthetic,2014-11-07T21:00:00Z,84.81
Synthetic,2014-11-07T22:00:00Z,87.49
Synthetic,2014-11-07T23:00:00Z,41.62
Synthetic,2014-11-08T00:00:00Z,38.94
Synthetic,2014-11-08T01:00:00Z,38.94
Synthetic,2014-11-08T02:00:00Z,38.94
Synthetic,2014-11-08T03:00:00Z,38.94
Synthetic,2014-11-08T04:00:00Z,38.94
Synthetic,2014-11-08T05:00:00Z,38.94
Synthetic,2014-11-08T06:00:00Z,41.62
Synthetic,2014-11-08T07:00:00Z,108.35
Synthetic,2014-11-08T08:00:00Z,95.28
Synthetic,2014-11-08T09:00:00Z,136.17
Synthetic,2014-11-08T10:00:00Z,123.91
Synthetic,2014-11-08T11:00:00Z,121.45
Synthetic,2014-11-08T12:00:00Z,122.52
Synthetic,2014-11-08T13:00:00Z,123.37
Synthetic,2014-11-08T14:00:00Z,120.78
Synthetic,2014-11-08T15:00:00Z,114.99
Synthetic,2014-11-08T16:00:00Z,115.16
Synthetic,2014-11-08T17:00:00Z,124.5
Synthetic,2014-11-08T18:00:00Z,130.08
Synthetic,2014-11-08T19:00:00Z,99.26
Synthetic,2014-11-08T20:00:00Z,101.04
Synthetic,2014-11-08T21:00:00Z,91.89
Synthetic,2014-11-08T22:00:00Z,93.44
Synthetic,2014-11-08T23:00:00Z,41.62
Synthetic,2014-11-09T00:00:00Z,38.94
Synthetic,2014-11-09T01:00:00Z,33.58
Synthetic,2014-11-09T02:00:00Z,33.58
Synthetic,2014-11-09T03:00:00Z,33.58
Synthetic,2014-11-09T04:00:00Z,33.58
Synthetic,2014-11-09T05:00:00Z,33.58
Synthetic,2014-11-09T06:00:00Z,33.58
Synthetic,2014-11-09T07:00:00Z,131.64
Synthetic,2014-11-09T08:00:00Z,96.16
Synthetic,2014-11-09T09:00:00Z,96.73
Synthetic,2014-11-09T10:00:00Z,92.34
Synthetic,2014-11-09T11:00:00Z,90.74
Synthetic,2014-11-09T12:00:00Z,90.02
Synthetic,2014-11-09T13:00:00Z,86.13
Synthetic,2014-11-09T14:00:00Z,79.29
Synthetic,2014-11-09T15:00:00Z,53.94
Synthetic,2014-11-09T16:00:00Z,54.65
Synthetic,2014-11-09T17:00:00Z,65.13
Synthetic,2014-11-09T18:00:00Z,81.57
Synthetic,2014-11-09T19:00:00Z,33.58
Synthetic,2014-11-09T20:00:00Z,33.58
Synthetic,2014-11-09T21:00:00Z,33.58
Synthetic,2014-11-09T22:00:00Z,33.58
Synthetic,2014-11-09T23:00:00Z,33.58
Synthetic,2014-11-10T00:00:00Z,33.58
Synthetic,2014-11-10T01:00:00Z,33.58
Synthetic,2014-11-10T02:00:00Z,33.58
Synthetic,2014-11-10T03:00:00Z,33.58
Synthetic,2014-11-10T04:00:00Z,33.58
Synthetic,2014-11-10T05:00:00Z,33.58
Synthetic,2014-11-10T06:00:00Z,33.58
Synthetic,2014-11-10T07:00:00Z,28.64
Synthetic,2014-11-10T08:00:00Z,18.77
Synthetic,2014-11-10T09:00:00Z,18.77
Synthetic,2014-11-10T10:00:00Z,18.77
Synthetic,2014-11-10T11:00:00Z,18.77
Synthetic,2014-11-10T12:00:00Z,18.77
Synthetic,2014-11-10T13:00:00Z,18.77
Synthetic,2014-11-10T14:00:00Z,18.77
Synthetic,2014-11-10T15:00:00Z,18.77
Synthetic,2014-11-10T16:00:00Z,18.77
Synthetic,2014-11-10T17:00:00Z,23.71
Synthetic,2014-11-10T18:00:00Z,33.58
Synthetic,2014-11-10T19:00:00Z,33.58
Synthetic,2014-11-10T20:00:00Z,33.58
Synthetic,2014-11-10T21:00:00Z,33.58
Synthetic,2014-11-10T22:00:00Z,33.58
Synthetic,2014-11-10T23:00:00Z,33.58
Synthetic,2014-11-11T00:00:00Z,33.58
Synthetic,2014-11-11T01:00:00Z,33.58
Synthetic,2014-11-11T02:00:00Z,33.58
Synthetic,2014-11-11T03:00:00Z,33.58
Synthetic,2014-11-11T04:00:00Z,33.58
Synthetic,2014-11-11T05:00:00Z,33.58
Synthetic,2014-11-11T06:00:00Z,33.58
Synthetic,2014-11-11T07:00:00Z,28.64
Synthetic,2014-11-11T08:00:00Z,18.77
Synthetic,2014-11-11T09:00:00Z,18.77
Synthetic,2014-11-11T10:00:00Z,18.77
Synthetic,2014-11-11T11:00:00Z,18.77
Synthetic,2014-11-11T12:00:00Z,18.77
Synthetic,2014-11-11T13:00:00Z,18.77
Synthetic,2014-11-11T14:00:00Z,18.77
Synthetic,2014-11-11T15:00:00Z,18.77
Synthetic,2014-11-11T16:00:00Z,18.77
Synthetic,2014-11-11T17:00:00Z,23.71
Synthetic,2014-11-11T18:00:00Z,33.58
Synthetic,2014-11-11T19:00:00Z,33.58
Synthetic,2014-11-11T20:00:00Z,33.58
Synthetic,2014-11-11T21:00:00Z,33.58
Synthetic,2014-11-11T22:00:00Z,33.58
Synthetic,2014-11-11T23:00:00Z,33.58
Synthetic,2014-11-12T00:00:00Z,33.58
Synthetic,2014-11-12T01:00:00Z,38.94
Synthetic,2014-11-12T02:00:00Z,38.94
Synthetic,2014-11-12T03:00:00Z,38.94
Synthetic,2014-11-12T04:00:00Z,38.94
Synthetic,2014-11-12T05:00:00Z,38.94
Synthetic,2014-11-12T06:00:00Z,41.62
Synthetic,2014-11-12T07:00:00Z,146.94
Synthetic,2014-11-12T08:00:00Z,126.55
Synthetic,2014-11-12T09:00:00Z,156.22
Synthetic,2014-11-12T10:00:00Z,140.37
Synthetic,2014-11-12T11:00:00Z,136.73
Synthetic,2014-11-12T12:00:00Z,136.2
Synthetic,2014-11-12T13:00:00Z,138.96
Synthetic,2014-11-12T14:00:00Z,132.81
Synthetic,2014-11-12T15:00:00Z,124.96
Synthetic,2014-11-12T16:00:00Z,124.93
Synthetic,2014-11-12T17:00:00Z,136.57
Synthetic,2014-11-12T18:00:00Z,144.03
Synthetic,2014-11-12T19:00:00Z,117.56
Synthetic,2014-11-12T20:00:00Z,119.03
Synthetic,2014-11-12T21:00:00Z,111.52
Synthetic,2014-11-12T22:00:00Z,116.54
Synthetic,2014-11-12T23:00:00Z,41.62
Synthetic,2014-11-13T00:00:00Z,38.94
Synthetic,2014-11-13T01:00:00Z,38.94
Synthetic,2014-11-13T02:00:00Z,38.94
Synthetic,2014-11-13T03:00:00Z,38.94
Synthetic,2014-11-13T04:00:00Z,38.94
Synthetic,2014-11-13T05:00:00Z,41.61
Synthetic,2014-11-13T06:00:00Z,47.03
Synthetic,2014-11-13T07:00:00Z,167.34
Synthetic,2014-11-13T08:00:00Z,135.4
Synthetic,2014-11-13T09:00:00Z,160.53
Synthetic,2014-11-13T10:00:00Z,143.26
Synthetic,2014-11-13T11:00:00Z,139.39
Synthetic,2014-11-13T12:00:00Z,137.62
Synthetic,2014-11-13T13:00:00Z,139.12
Synthetic,2014-11-13T14:00:00Z,131.92
Synthetic,2014-11-13T15:00:00Z,123.28
Synthetic,2014-11-13T16:00:00Z,122.75
Synthetic,2014-11-13T17:00:00Z,133.94
Synthetic,2014-11-13T18:00:00Z,142.25
Synthetic,2014-11-13T19:00:00Z,114.88
Synthetic,2014-11-13T20:00:00Z,116.3
Synthetic,2014-11-13T21:00:00Z,109.93
Synthetic,2014-11-13T22:00:00Z,114.33
Synthetic,2014-11-13T23:00:00Z,41.62
Synthetic,2014-11-14T00:00:00Z,38.94
Synthetic,2014-11-14T01:00:00Z,38.94
Synthetic,2014-11-14T02:00:00Z,38.94
Synthetic,2014-11-14T03:00:00Z,38.94
Synthetic,2014-11-14T04:00:00Z,38.94
Synthetic,2014-11-14T05:00:00Z,38.94
Synthetic,2014-11-14T06:00:00Z,41.62
Synthetic,2014-11-14T07:00:00Z,155.81
Synthetic,2014-11-14T08:00:00Z,125.28
Synthetic,2014-11-14T09:00:00Z,151.03
Synthetic,2014-11-14T10:00:00Z,134.29
Synthetic,2014-11-14T11:00:00Z,130.16
Synthetic,2014-11-14T12:00:00Z,128.04
Synthetic,2014-11-14T13:00:00Z,129.3
Synthetic,2014-11-14T14:00:00Z,123.9
Synthetic,2014-11-14T15:00:00Z,117.48
Synthetic,2014-11-14T16:00:00Z,116.78
Synthetic,2014-11-14T17:00:00Z,124.61
Synthetic,2014-11-14T18:00:00Z,129.96
Synthetic,2014-11-14T19:00:00Z,99.21
Synthetic,2014-11-14T20:00:00Z,99.58
Synthetic,2014-11-14T21:00:00Z,91.96
Synthetic,2014-11-14T22:00:00Z,94.78
Synthetic,2014-11-14T23:00:00Z,41.62
Synthetic,2014-11-15T00:00:00Z,38.94
Synthetic,2014-11-15T01:00:00Z,38.94
Synthetic,2014-11-15T02:00:00Z,38.94
Synthetic,2014-11-15T03:00:00Z,38.94
Synthetic,2014-11-15T04:00:00Z,38.94
Synthetic,2014-11-15T05:00:00Z,38.94
Synthetic,2014-11-15T06:00:00Z,41.62
Synthetic,2014-11-15T07:00:00Z,137.8
Synthetic,2014-11-15T08:00:00Z,113.22
Synthetic,2014-11-15T09:00:00Z,144.33
Synthetic,2014-11-15T10:00:00Z,128.4
Synthetic,2014-11-15T11:00:00Z,124.18
Synthetic,2014-11-15T12:00:00Z,123.76
Synthetic,2014-11-15T13:00:00Z,126.03
Synthetic,2014-11-15T14:00:00Z,125.36
Synthetic,2014-11-15T15:00:00Z,119.53
Synthetic,2014-11-15T16:00:00Z,118.46
Synthetic,2014-11-15T17:00:00Z,123.54
Synthetic,2014-11-15T18:00:00Z,128.15
Synthetic,2014-11-15T19:00:00Z,98.92
Synthetic,2014-11-15T20:00:00Z,100.17
Synthetic,2014-11-15T21:00:00Z,92.29
Synthetic,2014-11-15T22:00:00Z,95.94
Synthetic,2014-11-15T23:00:00Z,41.62
Synthetic,2014-11-16T00:00:00Z,38.94
Synthetic,2014-11-16T01:00:00Z,33.58
Synthetic,2014-11-16T02:00:00Z,33.58
Synthetic,2014-11-16T03:00:00Z,33.58
Synthetic,2014-11-16T04:00:00Z,33.58
Synthetic,2014-11-16T05:00:00Z,33.58
Synthetic,2014-11-16T06:00:00Z,33.58
Synthetic,2014-11-16T07:00:00Z,115.3
Synthetic,2014-11-16T08:00:00Z,87.66
Synthetic,2014-11-16T09:00:00Z,89.86
Synthetic,2014-11-16T10:00:00Z,86.5
Synthetic,2014-11-16T11:00:00Z,84.73
Synthetic,2014-11-16T12:00:00Z,88.1
Synthetic,2014-11-16T13:00:00Z,87.33
Synthetic,2014-11-16T14:00:00Z,81.05
Synthetic,2014-11-16T15:00:00Z,55.59
Synthetic,2014-11-16T16:00:00Z,53.68
Synthetic,2014-11-16T17:00:00Z,61.25
Synthetic,2014-11-16T18:00:00Z,75.4
Synthetic,2014-11-16T19:00:00Z,33.58
Synthetic,2014-11-16T20:00:00Z,33.58
Synthetic,2014-11-16T21:00:00Z,33.58
Synthetic,2014-11-16T22:00:00Z,33.58
Synthetic,2014-11-16T23:00:00Z,33.58
Synthetic,2014-11-17T00:00:00Z,33.58
Synthetic,2014-11-17T01:00:00Z,33.58
Synthetic,2014-11-17T02:00:00Z,33.58
Synthetic,2014-11-17T03:00:00Z,33.58
Synthetic,2014-11-17T04:00:00Z,33.58
Synthetic,2014-11-17T05:00:00Z,33.58
Synthetic,2014-11-17T06:00:00Z,33.58
Synthetic,2014-11-17T07:00:00Z,31.11
Synthetic,2014-11-17T08:00:00Z,18.77
Synthetic,2014-11-17T09:00:00Z,18.77
Synthetic,2014-11-17T10:00:00Z,18.77
Synthetic,2014-11-17T11:00:00Z,18.77
Synthetic,2014-11-17T12:00:00Z,21.17
Synthetic,2014-11-17T13:00:00Z,26.3
Synthetic,2014-11-17T14:00:00Z,22.72
Synthetic,2014-11-17T15:00:00Z,21.3
Synthetic,2014-11-17T16:00:00Z,18.77
Synthetic,2014-11-17T17:00:00Z,26.17
Synthetic,2014-11-17T18:00:00Z,33.58
Synthetic,2014-11-17T19:00:00Z,33.58
Synthetic,2014-11-17T20:00:00Z,33.58
Synthetic,2014-11-17T21:00:00Z,33.58
Synthetic,2014-11-17T22:00:00Z,33.58
Synthetic,2014-11-17T23:00:00Z,33.58
Synthetic,2014-11-18T00:00:00Z,33.58
Synthetic,2014-11-18T01:00:00Z,38.94
Synthetic,2014-11-18T02:00:00Z,38.94
Synthetic,2014-11-18T03:00:00Z,38.94
Synthetic,2014-11-18T04:00:00Z,38.94
Synthetic,2014-11-18T05:00:00Z,38.94
Synthetic,2014-11-18T06:00:00Z,41.62
Synthetic,2014-11-18T07:00:00Z,86.5
Synthetic,2014-11-18T08:00:00Z,82.65
Synthetic,2014-11-18T09:00:00Z,137.07
Synthetic,2014-11-18T10:00:00Z,128.22
Synthetic,2014-11-18T11:00:00Z,128.74
Synthetic,2014-11-18T12:00:00Z,132.1
Synthetic,2014-11-18T13:00:00Z,132.05
Synthetic,2014-11-18T14:00:00Z,132.66
Synthetic,2014-11-18T15:00:00Z,126.27
Synthetic,2014-11-18T16:00:00Z,122.74
Synthetic,2014-11-18T17:00:00Z,130.58
Synthetic,2014-11-18T18:00:00Z,125.87
Synthetic,2014-11-18T19:00:00Z,90.81
Synthetic,2014-11-18T20:00:00Z,90.08
Synthetic,2014-11-18T21:00:00Z,77.96
Synthetic,2014-11-18T22:00:00Z,78.5
Synthetic,2014-11-18T23:00:00Z,41.62
Synthetic,2014-11-19T00:00:00Z,38.94
Synthetic,2014-11-19T01:00:00Z,38.94
Synthetic,2014-11-19T02:00:00Z,38.94
Synthetic,2014-11-19T03:00:00Z,38.94
Synthetic,2014-11-19T04:00:00Z,38.94
Synthetic,2014-11-19T05:00:00Z,38.94
Synthetic,2014-11-19T06:00:00Z,41.62
Synthetic,2014-11-19T07:00:00Z,91.84
Synthetic,2014-11-19T08:00:00Z,85.86
Synthetic,2014-11-19T09:00:00Z,132.79
Synthetic,2014-11-19T10:00:00Z,121.52
Synthetic,2014-11-19T11:00:00Z,119.64
Synthetic,2014-11-19T12:00:00Z,120.66
Synthetic,2014-11-19T13:00:00Z,121.21
Synthetic,2014-11-19T14:00:00Z,118.95
Synthetic,2014-11-19T15:00:00Z,113.95
Synthetic,2014-11-19T16:00:00Z,114.39
Synthetic,2014-11-19T17:00:00Z,126.72
